iter	Logloss
178	0.3223742198
179	0.3220178211
180	0.3218541605
181	0.3216370366
182	0.3215991253
183	0.3210339881
184	0.3207164349
185	0.32051864
186	0.3201353297
187	0.3200019058
188	0.319661271
189	0.3190452218
190	0.3190119838
191	0.318678676
192	0.3186318417
193	0.3182991783
194	0.3181344586
195	0.3176513715
196	0.3173611938
197	0.3169782817
198	0.3166107862
199	0.3163292037
200	0.3160469609
201	0.3159664267
202	0.3155969577
203	0.3153351718
204	0.3148500304
205	0.3146043455
206	0.3142171948
207	0.3139078978
208	0.3136725753
209	0.3135873482
210	0.3131365307
211	0.3131365188
212	0.3130831479
213	0.312801008
214	0.3123573206
215	0.3121240934
216	0.3117160942
217	0.3115333938
218	0.3110729709
219	0.3108710972
220	0.3105205051
221	0.3103173596
222	0.3100925979
223	0.3098233542
224	0.3095212981
225	0.3094916775
226	0.309485966
227	0.3090359715
228	0.3086882793
229	0.3085719502
230	0.308408646
231	0.3082986237
232	0.30786627
233	0.3076422509
234	0.3075036459
235	0.3070156248
236	0.3064894731
237	0.3062323428
238	0.3060941281
239	0.3057284865
240	0.3055415041
241	0.3053648375
242	0.3050208111
243	0.3047421599
244	0.3042063416
245	0.3039504351
246	0.3037136149
247	0.3032111085
248	0.3026554794
249	0.3023261376
250	0.3016638035
251	0.3012626737
252	0.3011414959
253	0.3008713328
254	0.3008218894
255	0.3002401997
256	0.299990001
257	0.2996537655
258	0.2994010244
259	0.2992821809
260	0.2987907135
261	0.2984146847
262	0.2980867157
263	0.2975784105
264	0.2975781168
265	0.2971650975
266	0.2967797227
267	0.2964040755
268	0.2962747571
269	0.2959491958
270	0.2957335849
271	0.2955232432
272	0.2953389473
273	0.2951949079
274	0.2950276105
275	0.2945883366
276	0.2943441318
277	0.2937461197
278	0.2935450643
279	0.2930409657
280	0.2926795655
281	0.2925912042
282	0.2925884094
283	0.2925626144
284	0.2920929373
285	0.2915017925
286	0.2909798699
287	0.2908527204
288	0.2904598563
289	0.290200239
290	0.2897409319
291	0.2893400047
292	0.2889410426
293	0.2887025575
294	0.2882770947
295	0.2882768865
296	0.2881245641
297	0.2876542627
298	0.2874607668
299	0.2871354586
300	0.2868992676
301	0.2865201312
302	0.2862485267
303	0.2861250925
304	0.2856190447
305	0.2851111834
306	0.2848851238
307	0.2847233285
308	0.2843823099
309	0.2837807249
310	0.2833245239
311	0.282878673
312	0.2824580111
313	0.2821536972
314	0.2818057933
315	0.2812129167
316	0.2809313744
317	0.2805827516
318	0.2801279918
319	0.279827112
320	0.2797208902
321	0.2796401578
322	0.2791753959
323	0.2786612616
324	0.2783978457
325	0.2780335341
326	0.2775389706
327	0.277022536
328	0.2765203353
329	0.2764404076
330	0.276303676
331	0.2760796889
332	0.2757095172
333	0.2753374345
334	0.2748402259
335	0.274735784
336	0.2743702488
337	0.2740570122
338	0.2738088589
339	0.2734678795
340	0.2730371522
341	0.2728040054
342	0.2725140206
343	0.272216321
344	0.2717661504
345	0.2714174357
346	0.2710090721
347	0.2705477498
348	0.2702670683
349	0.2699549645
350	0.2695122138
351	0.2694010577
352	0.2690077037
353	0.2686865923
354	0.268683547
355	0.2683027543
356	0.2677706825
357	0.2675726737
358	0.2675707948
359	0.2674892887
360	0.2673799021
361	0.2670744619
362	0.2666915863
363	0.2664417369
364	0.2663854544
365	0.2663815122
366	0.2661774756
367	0.2656540063
368	0.2652284925
369	0.2648531299
370	0.2646185483
371	0.2644366409
372	0.2644330112
373	0.2643812323
374	0.2640329811
375	0.263715204
376	0.2637135575
377	0.2633695548
378	0.2631559106
379	0.2627364504
380	0.2624691397
381	0.2622517385
382	0.2621356649
383	0.2618983086
384	0.261737593
385	0.2612789385
386	0.261275646
387	0.260915217
388	0.2607827297
389	0.2604367268
390	0.2602859408
391	0.2602828283
392	0.2597880739
393	0.2595012264
394	0.2591740992
395	0.2589738021
396	0.258966959
397	0.2585513299
398	0.2581701635
399	0.2580158346
400	0.2580130565
401	0.2576834821
402	0.2574757168
403	0.2571803936
404	0.2569253719
405	0.2567607091
406	0.2564613845
407	0.2560565
408	0.2560370381
409	0.2556443629
410	0.2556401276
411	0.2552357963
412	0.2548891806
413	0.2545739066
414	0.2542218893
415	0.2539172964
416	0.2538088862
417	0.2535322814
418	0.2532723944
419	0.2531413575
420	0.2528813553
421	0.2525249698
422	0.2521970959
423	0.2518988198
424	0.2518968571
425	0.2516770203
426	0.2513523545
427	0.2509804563
428	0.250833229
429	0.2504683553
430	0.250259996
431	0.250002326
432	0.2498149525
433	0.2495423553
434	0.249511955
435	0.2491885817
436	0.2489313595
437	0.2486138275
438	0.2483336819
439	0.2481005068
440	0.2477579911
441	0.2475855679
442	0.2473071337
443	0.2469951422
444	0.246931477
445	0.2466933923
446	0.2463675496
447	0.2461952661
448	0.245852251
449	0.2455145736
450	0.2452552773
451	0.2452288771
452	0.2449992661
453	0.2445983719
454	0.2443501578
455	0.2441301789
456	0.2438253728
457	0.2435579954
458	0.2432236239
459	0.2427673875
460	0.2424240353
461	0.242125041
462	0.2418587401
463	0.2414619424
464	0.2414160331
465	0.2411705913
466	0.2409335588
467	0.2406429495
468	0.2406102618
469	0.2403586936
470	0.2402840961
471	0.2401879686
472	0.2401501929
473	0.2399222343
474	0.2399202437
475	0.2397738156
476	0.2397676811
477	0.2396672876
478	0.2393513982
479	0.2389294275
480	0.2386703931
481	0.2386056018
482	0.2384216247
483	0.2381646693
484	0.23812246
485	0.23807784
486	0.2378496249
487	0.2375278906
488	0.2375069554
489	0.2372062158
490	0.2369401563
491	0.2366362163
492	0.236634011
493	0.2364616746
494	0.2362351732
495	0.2362172964
496	0.2359312455
497	0.2359115457
498	0.2356063018
499	0.2352437319
500	0.235090132
501	0.2348064998
502	0.2345088185
503	0.2342122352
504	0.2339723185
505	0.2337033912
506	0.2334473643
507	0.2333097838
508	0.23307169
509	0.2330362785
510	0.2329221887
511	0.2326876535
512	0.232565821
513	0.2323668196
514	0.2320858585
515	0.231790616
516	0.2313278278
517	0.2311677696
518	0.2309125009
519	0.230676722
520	0.2306120345
521	0.2304448656
522	0.2302110966
523	0.2299419725
524	0.2299289991
525	0.2296711882
526	0.2295012893
527	0.2293390024
528	0.2290646376
529	0.2286831396
530	0.2286751047
531	0.2284547745
532	0.2281916425
533	0.228003485
534	0.2278962016
535	0.2278838518
536	0.227761959
537	0.2275135514
538	0.2271283479
539	0.2268862199
540	0.2267425844
541	0.2266950716
542	0.2264448267
543	0.2262699314
544	0.2261981004
545	0.225894403
546	0.2258215224
547	0.2254911197
548	0.2253779438
549	0.2253642294
550	0.2251705178
551	0.2251486723
552	0.2248689695
553	0.2246550355
554	0.2243621635
555	0.2241151656
556	0.2239526454
557	0.2236564612
558	0.2234125138
559	0.2232311671
560	0.2229170923
561	0.222706468
562	0.2225494159
563	0.2222867135
564	0.2220480432
565	0.2218330381
566	0.2215589109
567	0.2212701841
568	0.2209694117
569	0.2209314709
570	0.2207352258
571	0.2204157794
572	0.2202763351
573	0.2200806118
574	0.2198805302
575	0.2197540603
576	0.2195288969
577	0.2194700606
578	0.2192915389
579	0.2190786096
580	0.2187924497
581	0.2185213784
582	0.2183817041
583	0.2182535571
584	0.2181713205
585	0.2179872759
586	0.2177821151
587	0.2177656438
588	0.2175682046
589	0.2173544468
590	0.2171771731
591	0.2169662546
592	0.2167457348
593	0.2167256787
594	0.2163899186
595	0.2161515605
596	0.2159977625
597	0.2156656664
598	0.2155203738
599	0.2153445787
600	0.2150462567
601	0.2148544598
602	0.2148367651
603	0.2146590385
604	0.2145606993
605	0.2143495393
606	0.2142318806
607	0.2139386392
608	0.2137869589
609	0.2137015547
610	0.2136132802
611	0.213373443
612	0.2131874262
613	0.2129718326
614	0.2126641971
615	0.2124445953
616	0.21242685
617	0.2122060014
618	0.2119029491
619	0.2116810706
620	0.2115510523
621	0.2113008591
622	0.2111140224
623	0.2110372685
624	0.2108324176
625	0.2108060253
626	0.210625383
627	0.2104051053
628	0.2101787987
629	0.2098959315
630	0.2096609031
631	0.2095055747
632	0.2093356157
633	0.2092214789
634	0.2090867042
635	0.208867724
636	0.2086667145
637	0.2085013936
638	0.2083281484
639	0.2080826029
640	0.2079580018
641	0.2077231582
642	0.2074173218
643	0.207301424
644	0.2071439511
645	0.2069040741
646	0.2067733628
647	0.2066120113
648	0.2065073146
649	0.206309211
650	0.2061324257
651	0.2059510306
652	0.2057721092
653	0.2056825443
654	0.2054999609
655	0.2053940186
656	0.2052465963
657	0.2050829236
658	0.2049049868
659	0.2046329127
660	0.2044151127
661	0.2042152303
662	0.2040468564
663	0.2040307132
664	0.2038718322
665	0.2036999497
666	0.203644424
667	0.203613252
668	0.2033659408
669	0.2032003911
670	0.2028694179
671	0.2026853713
672	0.202629504
673	0.2024190687
674	0.2023935347
675	0.2022389606
676	0.2020167796
677	0.2017683929
678	0.2013990479
679	0.201333372
680	0.2011470956
681	0.2008702785
682	0.2007312394
683	0.2005912634
684	0.2004000704
685	0.2002341412
686	0.2000389544
687	0.1998301623
688	0.1996572764
689	0.1994901023
690	0.1993575374
691	0.1991932322
692	0.1990157367
693	0.1989048006
694	0.198749106
695	0.1985854349
696	0.1983767951
697	0.1983615323
698	0.1981198786
699	0.1980941438
700	0.1978460259
701	0.1977099189
702	0.197633436
703	0.1975386805
704	0.1975015452
705	0.1973413777
706	0.1972875276
707	0.1971140009
708	0.1969448548
709	0.1967872694
710	0.1965984962
711	0.1964477896
712	0.1963763726
713	0.1961069727
714	0.1959663902
715	0.1958366035
716	0.1956774018
717	0.1955287924
718	0.1953541134
719	0.19532077
720	0.1951660141
721	0.1949267029
722	0.194785701
723	0.1946378091
724	0.1944112312
725	0.194352489
726	0.1942014782
727	0.1940383479
728	0.1938957903
729	0.1937270352
730	0.1936011426
731	0.1934964693
732	0.1933617169
733	0.1931447508
734	0.1929198408
735	0.1927572209
736	0.1926631917
737	0.1924696189
738	0.1922812391
739	0.1921396922
740	0.1919266803
741	0.1918370414
742	0.1917000235
743	0.1915351406
744	0.1913066511
745	0.1912586507
746	0.1912366492
747	0.1910670488
748	0.1909432093
749	0.1907793928
750	0.1906096173
751	0.1904594475
752	0.1903313192
753	0.1903151304
754	0.1901755465
755	0.1900020094
756	0.1899180298
757	0.1897801096
758	0.1895846276
759	0.1895011453
760	0.1892586904
761	0.1890219066
762	0.1889058707
763	0.1887764022
764	0.1887023451
765	0.1885778705
766	0.1884842024
767	0.1882626541
768	0.1881754581
769	0.1880718506
770	0.1879124436
771	0.187772054
772	0.1876486414
773	0.1876197194
774	0.1874674524
775	0.1873501419
776	0.1871638602
777	0.1869924585
778	0.1867368009
779	0.1866056703
780	0.1865929095
781	0.1864481001
782	0.1862754326
783	0.1861411644
784	0.1859656538
785	0.1858193383
786	0.1856894905
787	0.1855568701
788	0.1853915869
789	0.1851006476
790	0.1848942355
791	0.1847463213
792	0.1845861292
793	0.184369488
794	0.1841358876
795	0.1839999625
796	0.18378765
797	0.1836128063
798	0.1834268425
799	0.1832832927
800	0.1830898396
801	0.1829623859
802	0.1828429045
803	0.1827407913
804	0.1827069645
805	0.1825661071
806	0.1823910958
807	0.1822290331
808	0.1820204095
809	0.1819379374
810	0.1817724936
811	0.1816812328
812	0.1815468922
813	0.18141725
814	0.1812630048
815	0.1811300185
816	0.1809595696
817	0.1807886094
818	0.180687141
819	0.1805505926
820	0.1805174894
821	0.1803363027
822	0.1802720027
823	0.1801748428
824	0.1800237244
825	0.1799200938
826	0.1797204647
827	0.179583963
828	0.1794723459
829	0.1793168935
830	0.1791162151
831	0.1789428821
832	0.1786959135
833	0.1785764804
834	0.1783289265
835	0.178231042
836	0.1781700573
837	0.1779904443
838	0.1778607933
839	0.1777751052
840	0.1775555485
841	0.1773926488
842	0.1773812699
843	0.1771774019
844	0.1770445149
845	0.1769411446
846	0.1767960314
847	0.1767657303
848	0.1766377396
849	0.1764978603
850	0.1764468911
851	0.1762731833
852	0.1760996792
853	0.1759501254
854	0.1758379999
855	0.1757028558
856	0.1755831084
857	0.1755704524
858	0.1754272561
859	0.1752964314
860	0.1751709435
861	0.1749547917
862	0.174749319
863	0.17458644
864	0.1745184986
865	0.1743532074
866	0.1741614511
867	0.1740605849
868	0.1739151479
869	0.1738042874
870	0.1737083133
871	0.1735492414
872	0.1733676331
873	0.1731977988
874	0.1731562015
875	0.1729918773
876	0.1728482549
877	0.1727596816
878	0.1726364546
879	0.1726028892
880	0.1724864885
881	0.1723831798
882	0.1722427397
883	0.1721248044
884	0.1719956264
885	0.1717963294
886	0.1715846544
887	0.1715548361
888	0.1714260242
889	0.1712692903
890	0.1711195897
891	0.1708709388
892	0.1708552536
893	0.1706855587
894	0.1705671943
895	0.1704708433
896	0.1703409802
897	0.1702245779
898	0.1701794581
899	0.1700973208
900	0.1699444946
901	0.1697921889
902	0.1696601733
903	0.1694130648
904	0.1692403803
905	0.1690081926
906	0.1689424325
907	0.1688376953
908	0.1686653793
909	0.1686051489
910	0.1685175087
911	0.1683714721
912	0.168186936
913	0.1680680312
914	0.1680294345
915	0.1679199438
916	0.1678823795
917	0.167762117
918	0.1676822481
919	0.1674781498
920	0.1673872245
921	0.1672443033
922	0.1671822187
923	0.1670736763
924	0.1669712087
925	0.1667945919
926	0.1666878465
927	0.1665630289
928	0.1663760776
929	0.166205642
930	0.1661173871
931	0.1659903315
932	0.1659153113
933	0.165746752
934	0.1656623849
935	0.1654948004
936	0.1653380756
937	0.165212441
938	0.1650648262
939	0.1650067783
940	0.1649837555
941	0.1648507319
942	0.1647432904
943	0.1646304786
944	0.1644958268
945	0.164353935
946	0.1641883764
947	0.1640837576
948	0.1639147132
949	0.1637156139
950	0.1635694727
951	0.1634930758
952	0.1634252063
953	0.1633140943
954	0.1631173905
955	0.1628878489
956	0.1627479376
957	0.1627206396
958	0.162582233
959	0.1624274018
960	0.1623421493
961	0.1622815747
962	0.1621467701
963	0.1620117403
964	0.1619601109
965	0.1618070648
966	0.1616812135
967	0.1616049338
968	0.1614578177
969	0.1612999398
970	0.1611976316
971	0.1610593584
972	0.160909161
973	0.1607980289
974	0.1606669983
975	0.1605711403
976	0.1604285101
977	0.160250724
978	0.1601479554
979	0.1600074105
980	0.159822689
981	0.1597908058
982	0.1596862418
983	0.1595487304
984	0.1595211883
985	0.1594225145
986	0.1593289881
987	0.1592518822
988	0.1591011793
989	0.1590495175
990	0.1589622829
991	0.1588238921
992	0.1586812733
993	0.1585476901
994	0.1584238301
995	0.158379603
996	0.158337962
997	0.1582114921
998	0.1580685016
999	0.1579782732
