iter	Logloss
0	0.6790721908
1	0.6598058686
2	0.6443682361
3	0.6309868842
4	0.6146108551
5	0.6013000028
6	0.5887619283
7	0.5776089575
8	0.5672971731
9	0.5587653561
10	0.549199715
11	0.5402323613
12	0.5313411018
13	0.5226616849
14	0.5152998868
15	0.5091974082
16	0.5042973674
17	0.5001504136
18	0.494436804
19	0.487954732
20	0.4808752813
21	0.4769681185
22	0.4740096898
23	0.4718132639
24	0.4679461624
25	0.4640541819
26	0.4613587737
27	0.4581000873
28	0.4548749944
29	0.453019985
30	0.4509082012
31	0.4488335636
32	0.4468428976
33	0.4447468856
34	0.4424036885
35	0.4406690052
36	0.437161811
37	0.4340620491
38	0.4321017032
39	0.4286931099
40	0.4278362234
41	0.4250645925
42	0.4239876754
43	0.4227154191
44	0.422281756
45	0.4201783849
46	0.4184185618
47	0.4159906678
48	0.4152427189
49	0.41380768
50	0.4129935039
51	0.411696092
52	0.4105166866
53	0.4100930397
54	0.4095348592
55	0.4090276108
56	0.4081733768
57	0.4063620734
58	0.40514574
59	0.4044747502
60	0.4022013376
61	0.4016314118
62	0.4007162219
63	0.4001863598
64	0.3996025922
65	0.3986045943
66	0.3973711231
67	0.3959947591
68	0.3954537138
69	0.394227805
70	0.3927633543
71	0.3920248614
72	0.3903504217
73	0.3898966827
74	0.3894241456
75	0.3888026354
76	0.3875287353
77	0.3872357002
78	0.3864265273
79	0.3853829537
80	0.3848677909
81	0.3840206711
82	0.3836310938
83	0.3832162167
84	0.382869185
85	0.3823408785
86	0.3814837776
87	0.3806646516
88	0.3799848552
89	0.3796980228
90	0.3794839684
91	0.3783581767
92	0.3778063853
93	0.3770834227
94	0.3765706229
95	0.3763109115
96	0.3756123259
97	0.3746503857
98	0.3742050481
99	0.3739392056
100	0.3736463984
101	0.3734094009
102	0.3722033894
103	0.3719698395
104	0.3707732418
105	0.3697608402
106	0.3693293938
107	0.3691248759
108	0.3686379747
109	0.3685239961
110	0.3682172535
111	0.3678752368
112	0.3674616498
113	0.3673036733
114	0.367102912
115	0.3669832032
116	0.3664418125
117	0.3657448214
118	0.3654520319
119	0.3652109772
120	0.364947397
121	0.3648192895
122	0.3639890325
123	0.3635731395
124	0.3632452092
125	0.3630134897
126	0.3627177526
127	0.3623915046
128	0.3622778078
129	0.3620846187
130	0.3616435405
131	0.3612713642
132	0.3604226923
133	0.3601999281
134	0.3599574183
135	0.3591062304
136	0.3588817744
137	0.3587324801
138	0.3577526287
139	0.3574994151
140	0.3573160656
141	0.3566948712
142	0.3565977614
143	0.3563660973
144	0.3561184234
145	0.3558889081
146	0.3556260076
147	0.3551161635
148	0.3549934203
149	0.3546085101
150	0.3542489951
151	0.3542265928
152	0.3541168426
153	0.3538329693
154	0.3536064403
155	0.3534143802
156	0.3533270017
157	0.3531157931
158	0.3528972482
159	0.3527639916
160	0.352219735
161	0.3520546672
162	0.3517324949
163	0.3516184287
164	0.3514381742
165	0.3513796109
166	0.3512112973
