iter	Passed	Remaining
414	3267	3818
415	3273	3808
416	3281	3800
417	3288	3791
418	3296	3784
419	3303	3774
420	3310	3766
421	3317	3757
422	3325	3750
423	3332	3741
424	3341	3734
425	3350	3728
426	3357	3718
427	3363	3709
428	3371	3701
429	3377	3692
430	3386	3685
431	3393	3675
432	3398	3665
433	3407	3658
434	3413	3648
435	3422	3641
436	3429	3633
437	3437	3625
438	3443	3616
439	3451	3608
440	3458	3599
441	3466	3592
442	3474	3584
443	3479	3573
444	3487	3565
445	3494	3557
446	3500	3547
447	3510	3542
448	3516	3531
449	3521	3521
450	3527	3512
451	3534	3502
452	3544	3497
453	3553	3490
454	3559	3481
455	3566	3472
456	3575	3465
457	3584	3458
458	3591	3451
459	3598	3441
460	3604	3432
461	3613	3425
462	3619	3416
463	3627	3408
464	3635	3400
465	3641	3391
466	3651	3385
467	3657	3376
468	3701	3401
469	3718	3401
470	3742	3408
471	3748	3398
472	3756	3390
473	3764	3383
474	3771	3374
475	3778	3366
476	3785	3357
477	3793	3348
478	3799	3339
479	3806	3330
480	3815	3323
481	3824	3316
482	3833	3309
483	3842	3302
484	3849	3293
485	3855	3284
486	3861	3274
487	3868	3265
488	3873	3255
489	3879	3246
490	3886	3237
491	3892	3228
492	3898	3218
493	3905	3210
494	3913	3201
495	3919	3192
496	3925	3183
497	3931	3173
498	3940	3166
499	3949	3159
500	3960	3154
501	3971	3148
502	3976	3138
503	3984	3130
504	3993	3123
505	4006	3119
506	4014	3111
507	4021	3103
508	4032	3097
509	4039	3088
510	4053	3085
511	4058	3075
512	4063	3065
513	4071	3057
514	4078	3048
515	4086	3040
516	4092	3032
517	4099	3023
518	4106	3014
519	4113	3005
520	4125	3001
521	4132	2992
522	4139	2983
523	4144	2973
524	4151	2965
525	4158	2956
526	4164	2947
527	4170	2938
528	4179	2931
529	4186	2922
530	4195	2915
531	4202	2907
532	4210	2899
533	4215	2889
534	4222	2880
535	4233	2874
536	4242	2867
537	4250	2860
538	4257	2851
539	4266	2844
540	4275	2837
541	4285	2830
542	4291	2821
543	4298	2812
544	4305	2804
545	4314	2797
546	4321	2789
547	4327	2779
548	4333	2770
549	4343	2764
550	4352	2756
551	4359	2748
552	4365	2739
553	4371	2730
554	4379	2722
555	4385	2713
556	4393	2705
557	4402	2698
558	4411	2691
559	4421	2684
560	4429	2676
561	4438	2669
562	4453	2665
563	4459	2656
564	4466	2648
565	4472	2639
566	4478	2630
567	4486	2622
568	4493	2614
569	4503	2607
570	4509	2598
571	4516	2589
572	4525	2582
573	4532	2574
574	4539	2565
575	4546	2557
576	4553	2549
577	4566	2543
578	4577	2538
579	4583	2528
580	4589	2519
581	4598	2512
582	4606	2504
583	4615	2497
584	4622	2488
585	4630	2481
586	4638	2473
587	4645	2464
588	4651	2456
589	4660	2448
590	4670	2441
591	4678	2434
592	4686	2426
593	4792	2468
594	4812	2466
595	4822	2459
596	4833	2453
597	4841	2445
598	4849	2436
599	4857	2428
600	4864	2420
601	4873	2412
602	4881	2404
603	4891	2397
604	4901	2389
605	4909	2382
606	4917	2373
607	4927	2366
608	4935	2358
609	4940	2348
610	4946	2339
611	4957	2332
612	4964	2324
613	4971	2315
614	4977	2306
615	4984	2298
616	4995	2291
617	5002	2282
618	5011	2275
619	5022	2268
620	5030	2260
621	5039	2252
622	5047	2244
623	5054	2235
624	5061	2227
625	5067	2218
626	5076	2210
627	5082	2201
628	5088	2192
629	5096	2184
630	5104	2176
631	5112	2168
632	5120	2159
633	5126	2151
634	5133	2142
635	5140	2133
636	5147	2125
637	5154	2116
638	5162	2108
639	5168	2099
640	5175	2091
641	5182	2082
642	5188	2073
643	5197	2066
644	5206	2058
645	5216	2050
646	5223	2042
647	5229	2033
648	5236	2025
649	5243	2016
650	5254	2009
651	5263	2001
652	5269	1993
653	5274	1984
654	5280	1975
655	5291	1968
656	5297	1959
657	5305	1951
658	5314	1943
659	5321	1935
660	5330	1927
661	5341	1920
662	5348	1911
663	5357	1904
664	5364	1895
665	5370	1886
666	5377	1878
667	5387	1871
668	5393	1862
669	5402	1854
670	5410	1846
671	5418	1838
672	5425	1829
673	5432	1821
674	5439	1813
675	5447	1804
676	5453	1796
677	5461	1788
678	5469	1780
679	5476	1771
680	5484	1763
681	5493	1755
682	5499	1747
683	5504	1738
684	5510	1729
685	5519	1721
686	5525	1713
687	5532	1704
688	5541	1696
689	5553	1690
690	5559	1681
691	5568	1673
692	5575	1665
693	5583	1657
694	5592	1649
695	5599	1641
696	5609	1633
697	5616	1625
698	5623	1616
699	5631	1609
700	5639	1600
701	5647	1592
702	5653	1584
703	5662	1576
704	5669	1568
705	5675	1559
706	5682	1551
707	5695	1544
708	5705	1536
709	5714	1529
710	5724	1521
711	5735	1514
712	5744	1506
713	5753	1498
714	5765	1491
715	5777	1484
716	5823	1486
717	5844	1481
718	5861	1475
719	5873	1468
720	5890	1462
721	5904	1455
722	5915	1448
723	5933	1442
724	5953	1436
725	5971	1431
726	5987	1424
727	6004	1418
728	6020	1412
729	6039	1406
730	6058	1400
731	6069	1393
732	6085	1386
733	6098	1379
734	6118	1373
735	6131	1366
736	6154	1361
737	6171	1354
738	6186	1347
739	6196	1339
740	6213	1333
741	6226	1325
742	6239	1318
743	6248	1310
744	6259	1302
745	6267	1293
746	6276	1285
747	6291	1278
748	6300	1270
749	6309	1261
750	6319	1253
751	6329	1245
752	6341	1237
753	6352	1230
754	6362	1221
755	6372	1213
756	6392	1207
757	6402	1199
758	6413	1191
759	6419	1182
760	6428	1174
761	6441	1166
762	6452	1158
763	6474	1152
764	6484	1144
765	6500	1137
766	6507	1128
767	6519	1120
768	6537	1113
769	6549	1105
770	6573	1099
771	6592	1093
772	6603	1084
773	6621	1077
774	6641	1071
775	6658	1064
776	6683	1058
777	6702	1051
778	6718	1043
779	6734	1036
780	6742	1027
781	6764	1020
782	6775	1012
783	6787	1004
784	6799	996
785	6819	989
786	6868	986
787	6887	978
788	6899	970
789	6910	962
790	6918	953
791	6930	945
792	6937	936
793	6947	927
794	6956	918
