iter	Passed	Remaining
417	2908	3354
418	2915	3347
419	2922	3340
420	2930	3334
421	2938	3328
422	2950	3326
423	2958	3321
424	2965	3314
425	2973	3308
426	2980	3302
427	2987	3295
428	2993	3286
429	3000	3279
430	3010	3276
431	3017	3268
432	3023	3261
433	3034	3257
434	3041	3251
435	3049	3245
436	3058	3240
437	3066	3234
438	3074	3229
439	3082	3222
440	3088	3214
441	3099	3212
442	3109	3207
443	3116	3200
444	3125	3196
445	3135	3192
446	3142	3185
447	3148	3176
448	3155	3169
449	3162	3162
450	3169	3155
451	3179	3151
452	3186	3144
453	3192	3136
454	3199	3129
455	3207	3122
456	3216	3118
457	3225	3112
458	3236	3109
459	3241	3100
460	3249	3094
461	3258	3089
462	3265	3082
463	3273	3075
464	3280	3068
465	3288	3062
466	3296	3056
467	3303	3049
468	3310	3042
469	3317	3035
470	3323	3027
471	3330	3020
472	3339	3014
473	3348	3009
474	3357	3003
475	3365	2997
476	3374	2992
477	3384	2987
478	3392	2981
479	3400	2975
480	3405	2966
481	3415	2961
482	3421	2954
483	3432	2949
484	3437	2941
485	3448	2937
486	3455	2930
487	3464	2925
488	3470	2917
489	3478	2910
490	3486	2903
491	3494	2898
492	3502	2891
493	3510	2884
494	3516	2877
495	3523	2870
496	3529	2862
497	3536	2854
498	3544	2848
499	3554	2843
500	3562	2837
501	3571	2831
502	3578	2824
503	3584	2816
504	3594	2811
505	3604	2806
506	3610	2798
507	3617	2791
508	3627	2786
509	3634	2779
510	3641	2772
511	3649	2765
512	3657	2758
513	3664	2751
514	3670	2743
515	3677	2736
516	3683	2728
517	3692	2722
518	3699	2715
519	3707	2709
520	3713	2701
521	3720	2694
522	3727	2687
523	3734	2679
524	3741	2672
525	3748	2665
526	3755	2658
527	3762	2650
528	3769	2643
529	3776	2636
530	3783	2629
531	3791	2622
532	3798	2615
533	3805	2608
534	3813	2601
535	3820	2594
536	3827	2587
537	3834	2580
538	3842	2573
539	3849	2566
540	3857	2559
541	3865	2553
542	3874	2547
543	3882	2540
544	3889	2533
545	3897	2526
546	3904	2519
547	3911	2512
548	3919	2505
549	3927	2499
550	3934	2492
