iter	Logloss
359	0.2737706207
360	0.2734273368
361	0.272199893
362	0.2712458731
363	0.2705665666
364	0.2698859535
365	0.2687648405
366	0.2685026883
367	0.2676675969
368	0.2669119042
369	0.2657427967
370	0.2652536522
371	0.2649347138
372	0.2644902134
373	0.2638252016
374	0.2630658565
375	0.2626616854
376	0.2621904117
377	0.2612623949
378	0.2604534247
379	0.2599014971
380	0.2595854636
381	0.2589936629
382	0.2584252017
383	0.2573243443
384	0.2567141838
385	0.2556719212
386	0.2548798889
387	0.2540894804
388	0.2536783707
389	0.2530224956
390	0.2521778886
391	0.2513827315
392	0.2511543175
393	0.2507138521
394	0.250485108
395	0.2503468596
396	0.2494796727
397	0.2489037666
398	0.2487445073
399	0.2481430222
400	0.2479037763
401	0.2471602974
402	0.2463710574
403	0.2452614235
404	0.2441529017
405	0.2433244859
406	0.2431094625
407	0.2425561829
408	0.2420683045
409	0.241841582
410	0.2414727464
411	0.2407455789
412	0.2400152121
413	0.2390787287
414	0.2387872607
415	0.2384077864
416	0.2376503016
417	0.2373357856
418	0.236735854
419	0.2359689518
420	0.2357877477
421	0.234963068
422	0.2347543362
423	0.2341990597
424	0.2339891217
425	0.2333898121
426	0.2330281332
427	0.2327074074
428	0.2323073964
429	0.2320774672
430	0.2314328832
431	0.2309058544
432	0.2306555427
433	0.230522286
434	0.230367164
435	0.2293320725
436	0.2284536603
437	0.2278439455
438	0.2272627488
439	0.2266913893
440	0.226614782
441	0.2263411899
442	0.2261062024
443	0.2254098677
444	0.2252045798
445	0.2245385586
446	0.2241773963
447	0.2239094644
448	0.2231009778
449	0.2225457447
450	0.2219747184
451	0.2212018436
452	0.2210293036
453	0.220596435
454	0.2203493004
455	0.2200370736
456	0.2197487638
457	0.2191521087
458	0.2188397272
459	0.2183406508
460	0.2176863279
461	0.2171798803
462	0.2167241721
463	0.2160987296
464	0.2158151346
465	0.2155855704
466	0.2151425205
467	0.2148672587
468	0.2147721053
469	0.2145807848
470	0.2139924043
471	0.2138939224
472	0.213252138
473	0.2128140517
474	0.2123062102
475	0.2122179208
476	0.2116554372
477	0.2109155491
478	0.2106646497
479	0.2102360375
480	0.2099008549
481	0.2091895299
482	0.2087982447
483	0.2084310671
484	0.2079172499
485	0.2074072437
486	0.2071901006
487	0.2066533726
488	0.2064321132
489	0.2059221043
490	0.2056644011
491	0.2054437731
492	0.2049536117
493	0.2043131945
494	0.2036185336
495	0.2033192171
496	0.2031283862
497	0.2029018171
498	0.2024929822
499	0.2022030185
500	0.2017634426
501	0.2013694602
502	0.2012060581
503	0.2009146292
504	0.2006804111
505	0.2005496867
506	0.200137518
507	0.1998832765
508	0.1996030908
509	0.1992829757
510	0.198755404
511	0.1985812126
512	0.1981568914
513	0.1979937471
514	0.197480374
515	0.1970754785
516	0.1969183629
517	0.196799661
518	0.1965299184
519	0.1963858096
520	0.1961089865
521	0.1959560384
522	0.1956210531
523	0.1952841998
524	0.1948099607
525	0.194600583
526	0.1942205722
527	0.1939239269
528	0.1937130252
529	0.1935407304
530	0.193446419
531	0.1930613779
532	0.1927469293
533	0.1924530219
534	0.1919401249
535	0.1915626329
536	0.1911463985
537	0.1906272051
538	0.1903199943
539	0.1901963361
540	0.1899668251
541	0.189493977
542	0.1893728345
543	0.1892043463
544	0.1887783473
545	0.188421544
546	0.1878269924
547	0.1875528493
548	0.1873424142
549	0.1871423021
550	0.1868650802
551	0.1866230149
552	0.1863444519
553	0.1861824735
554	0.1857878486
555	0.1854482845
556	0.1852593825
557	0.1849589698
558	0.1846845946
559	0.1844769172
560	0.1840573912
561	0.1837349825
562	0.183479945
563	0.1831584641
564	0.1831061205
565	0.1829156019
566	0.1824421169
567	0.1820688743
568	0.1817843109
569	0.1815061095
570	0.1810630621
571	0.1809197278
572	0.180459687
573	0.1801920724
574	0.1799287493
575	0.1797196511
576	0.179503345
577	0.179186363
578	0.1788831171
579	0.1785172746
580	0.178284529
581	0.1779368141
582	0.1776996406
583	0.1775675066
584	0.177204612
585	0.1769870932
586	0.1765779869
587	0.1760882474
588	0.1759868116
589	0.1757027555
590	0.1752672971
591	0.1749377066
592	0.1745492165
593	0.1742756863
594	0.174192728
595	0.173861979
596	0.1734956501
597	0.1732410069
598	0.1730758607
599	0.1727972709
600	0.1725128361
601	0.1721659198
602	0.1719003494
603	0.1715785432
604	0.1711726726
605	0.171009476
606	0.1705884251
607	0.1703004048
608	0.1699110787
609	0.1696839222
610	0.169414723
611	0.169148879
612	0.1689486548
613	0.1685714685
614	0.1682916464
615	0.167996664
616	0.1677791454
617	0.1675560316
618	0.1674014142
619	0.1670393393
620	0.166884465
621	0.1666355801
622	0.1662508768
623	0.1659540155
624	0.1657115075
625	0.1655867625
626	0.1652944028
627	0.1651838835
628	0.1649913206
629	0.1648419268
630	0.1643663404
631	0.1640848896
632	0.1638293406
633	0.1636014685
634	0.1634083079
635	0.163332245
636	0.1631712847
637	0.1630452097
638	0.1626909795
639	0.1624301874
640	0.162285287
641	0.1618807796
642	0.1616595141
643	0.1614328909
644	0.1612704417
645	0.1610743827
646	0.1608966088
647	0.1606330278
648	0.1605711323
649	0.1603904132
650	0.1600802001
651	0.1598521792
652	0.1596878447
653	0.1593226239
654	0.1590218047
655	0.158732036
656	0.1585943049
657	0.1583501886
658	0.158257811
659	0.1579209246
660	0.1577300954
661	0.1574300819
662	0.1571930487
663	0.1568347181
664	0.1565680262
665	0.1562524228
666	0.1561379308
667	0.1559044052
668	0.1555421206
669	0.1552456439
670	0.1548707644
671	0.1547823138
672	0.1545802125
673	0.1544575277
674	0.1543498294
675	0.1538814873
676	0.153800582
677	0.1535761098
678	0.1534442594
679	0.1532730385
680	0.1530896944
681	0.1530264377
682	0.1529141048
683	0.1526085883
684	0.1524778689
685	0.1521739538
686	0.1519462186
687	0.1516415644
688	0.151443567
689	0.1511366188
690	0.1510286984
691	0.1509146485
692	0.1506602773
693	0.1504482912
694	0.1503116191
695	0.1499700042
696	0.1497979759
697	0.1494876569
698	0.1493920125
699	0.149266156
700	0.1491464941
701	0.1490119905
702	0.1489164878
703	0.1488375124
704	0.1485337369
705	0.1484140589
706	0.1483445564
707	0.1482278443
708	0.1480692322
709	0.1479926805
710	0.1478981521
711	0.147636598
712	0.1473535312
713	0.1470947144
714	0.1467309348
715	0.1465091739
716	0.1462383094
717	0.1460509566
718	0.1458328899
719	0.1456622779
720	0.1454768097
721	0.1452312074
722	0.145100323
723	0.1449758181
724	0.1447286358
725	0.1444809638
726	0.1442862259
727	0.1440749972
728	0.1437464489
729	0.1435537762
730	0.1432948483
731	0.1431224932
732	0.1429622022
733	0.1428378359
734	0.1425153502
735	0.1423706462
736	0.1421882483
737	0.1420108738
738	0.1418454304
739	0.1415742388
740	0.141350581
741	0.1410913918
742	0.1409382774
743	0.140709719
744	0.1404868643
745	0.1402701174
746	0.1400778394
747	0.1398978191
748	0.1396230876
749	0.139359015
750	0.1391194072
751	0.1390011348
752	0.1388102248
753	0.1385312572
754	0.1381986296
755	0.1380365078
756	0.1379266601
757	0.1377826249
758	0.1375583169
759	0.1373630268
760	0.1371295075
761	0.1369900381
762	0.1368796611
763	0.1366273083
764	0.1364167576
765	0.1362990262
766	0.1360812753
767	0.1359775016
768	0.1357867693
769	0.1356739538
770	0.1354194055
771	0.1352399206
772	0.1350076555
773	0.1347927453
774	0.1346963861
775	0.1344804936
776	0.1342997585
777	0.1341269227
778	0.1338396446
779	0.1336381942
