iter	Passed	Remaining
216	1955	7055
217	1961	7036
218	1966	7012
219	1971	6988
220	1974	6958
221	1979	6938
222	1981	6905
223	1986	6883
224	1989	6852
225	1995	6832
226	2001	6816
227	2008	6799
228	2012	6776
229	2019	6762
230	2024	6741
231	2030	6721
232	2035	6700
233	2045	6695
234	2052	6681
235	2061	6672
236	2071	6669
237	2082	6666
238	2090	6654
239	2096	6639
240	2101	6619
241	2107	6599
242	2114	6587
243	2125	6585
244	2141	6598
245	2151	6594
246	2158	6580
247	2169	6578
248	2182	6582
249	2189	6568
250	2200	6565
251	2207	6553
252	2218	6551
253	2228	6545
254	2232	6521
255	2243	6520
256	2250	6505
257	2259	6499
258	2272	6500
259	2282	6495
260	2290	6484
261	2299	6477
262	2304	6457
263	2311	6444
264	2318	6429
265	2324	6414
266	2330	6399
267	2337	6385
268	2341	6363
269	2347	6346
270	2352	6327
271	2360	6317
272	2367	6305
273	2375	6293
274	2380	6274
275	2390	6271
276	2474	6457
277	2484	6452
278	2498	6457
279	2517	6472
280	2536	6490
281	2602	6626
282	2611	6615
283	2619	6604
284	2626	6589
285	2634	6577
286	2641	6563
287	2650	6553
288	2662	6550
289	2668	6532
290	2673	6514
291	2682	6504
292	2688	6486
293	2692	6465
294	2698	6449
295	2706	6436
296	2712	6419
297	2719	6406
298	2728	6397
299	2735	6382
300	2741	6367
301	2750	6357
302	2756	6340
303	2764	6330
304	2771	6315
305	2777	6298
306	2781	6279
307	2788	6265
308	2796	6254
309	2806	6247
310	2816	6238
311	2829	6238
312	2839	6232
313	2850	6226
314	2859	6217
315	2867	6206
316	2878	6200
317	2889	6197
318	2897	6185
319	2907	6178
320	2917	6171
321	2932	6174
322	2946	6176
323	2957	6170
324	2975	6180
325	2984	6170
326	2991	6156
327	2998	6142
328	3004	6128
329	3009	6111
330	3014	6093
331	3021	6079
332	3024	6057
333	3032	6047
334	3035	6026
335	3043	6015
336	3054	6009
337	3063	5999
338	3071	5989
339	3080	5979
340	3089	5970
341	3097	5960
342	3106	5951
343	3120	5949
344	3130	5943
345	3138	5932
346	3149	5925
347	3156	5914
348	3167	5908
349	3172	5892
350	3178	5876
351	3189	5871
352	3195	5857
353	3204	5848
354	3213	5838
355	3222	5830
356	3232	5822
357	3243	5817
358	3255	5813
359	3268	5809
360	3274	5795
361	3285	5790
362	3292	5778
363	3305	5776
364	3312	5762
365	3322	5755
366	3332	5747
367	3342	5739
368	3349	5727
369	3355	5713
370	3366	5708
371	3380	5706
372	3390	5698
373	3401	5692
374	3419	5699
375	3428	5690
376	3440	5686
377	3449	5675
378	3459	5668
379	3550	5793
380	3612	5868
381	3623	5862
382	3633	5853
383	3653	5860
384	3667	5858
385	3682	5857
386	3689	5844
387	3696	5830
388	3704	5818
389	3712	5807
390	3720	5794
391	3726	5779
392	3732	5764
393	3738	5749
394	3745	5736
395	3752	5723
396	3759	5709
397	3768	5700
398	3776	5687
399	3785	5677
400	3792	5664
401	3798	5650
402	3805	5637
403	3811	5623
404	3817	5608
405	3823	5593
406	3836	5589
407	3841	5574
408	3853	5567
409	3861	5556
410	3873	5551
411	3881	5539
412	3892	5532
413	3904	5526
414	3914	5518
415	3927	5513
416	3938	5506
417	3947	5495
418	3957	5487
419	3968	5480
420	3981	5475
421	4000	5479
422	4028	5494
423	4043	5492
424	4071	5508
425	4088	5508
426	4105	5508
427	4114	5498
428	4123	5488
429	4133	5479
430	4146	5473
431	4155	5463
432	4162	5450
433	4168	5436
434	4178	5427
435	4191	5422
436	4203	5416
437	4218	5413
438	4231	5407
439	4249	5408
440	4265	5407
441	4278	5401
442	4290	5395
443	4307	5394
444	4323	5392
445	4333	5382
446	4355	5388
447	4378	5395
448	4397	5396
449	4410	5390
450	4426	5388
451	4442	5386
452	4463	5389
453	4480	5388
454	4494	5383
455	4513	5384
456	4531	5383
457	4547	5381
458	4562	5378
459	4578	5374
460	4592	5368
461	4682	5453
462	4698	5449
463	4713	5444
464	4729	5441
465	4742	5434
466	4753	5425
467	4773	5426
468	4785	5418
469	4799	5411
470	4809	5402
471	4821	5393
472	4832	5384
473	4846	5378
474	4858	5369
475	4869	5360
476	4880	5351
477	4892	5343
478	4909	5340
479	4923	5334
480	4937	5327
481	4946	5316
482	4957	5306
483	4969	5297
484	4982	5290
485	4993	5281
486	5005	5272
487	5016	5263
488	5030	5257
489	5045	5251
490	5058	5243
491	5070	5235
492	5083	5227
493	5095	5219
494	5110	5214
495	5120	5203
496	5140	5202
497	5158	5200
498	5179	5200
499	5194	5194
500	5210	5189
501	5219	5178
502	5233	5171
503	5249	5165
504	5259	5155
505	5274	5149
506	5286	5140
507	5298	5131
508	5317	5129
509	5355	5145
510	5369	5138
511	5389	5136
512	5399	5125
513	5411	5116
514	5424	5108
515	5436	5099
516	5446	5088
517	5472	5091
518	5485	5083
519	5498	5075
520	5511	5066
521	5523	5057
522	5536	5049
523	5549	5041
524	5559	5029
525	5569	5019
526	5581	5009
527	5594	5001
528	5607	4992
529	5626	4989
530	5642	4983
531	5659	4978
532	5749	5037
533	5825	5083
534	5837	5073
535	5853	5067
536	5864	5055
537	5878	5048
538	5894	5041
539	5960	5077
540	5981	5074
541	5994	5065
542	6011	5059
543	6022	5048
544	6035	5038
545	6047	5028
546	6059	5018
547	6072	5009
548	6084	4998
549	6094	4986
550	6107	4976
551	6121	4968
552	6136	4960
553	6159	4958
554	6182	4957
555	6207	4957
556	6225	4951
557	6243	4945
558	6264	4942
559	6285	4938
560	6307	4935
561	6329	4932
562	6356	4934
563	6382	4933
564	6401	4928
565	6420	4923
566	6439	4917
567	6463	4915
568	6479	4908
569	6500	4903
570	6520	4898
571	6537	4891
572	6550	4881
573	6565	4872
574	6580	4863
575	6594	4854
576	6609	4845
577	6643	4850
578	6658	4841
579	6676	4834
580	6692	4826
581	6714	4822
582	6728	4812
583	6740	4801
584	6760	4795
585	6778	4788
586	6794	4780
587	6812	4773
588	6857	4785
589	6921	4809
590	6948	4808
591	6967	4802
592	6981	4791
593	6995	4781
594	7008	4770
595	7016	4755
596	7020	4739
597	7037	4731
598	7046	4717
599	7052	4701
600	7058	4686
601	7064	4670
602	7076	4658
603	7080	4642
604	7087	4627
605	7096	4613
606	7107	4601
607	7117	4589
608	7126	4575
609	7131	4559
610	7136	4543
611	7144	4529
612	7151	4514
613	7160	4501
614	7167	4487
615	7173	4471
616	7181	4457
617	7189	4444
618	7196	4429
619	7203	4414
620	7210	4400
621	7216	4385
622	7227	4373
623	7233	4358
624	7240	4344
625	7244	4328
626	7253	4314
627	7258	4299
628	7262	4283
629	7267	4268
630	7274	4254
631	7280	4239
632	7287	4225
633	7295	4211
634	7303	4197
635	7308	4182
636	7316	4169
637	7321	4153
638	7327	4139
639	7334	4125
640	7344	4113
641	7358	4103
642	7367	4090
643	7378	4078
644	7389	4066
645	7397	4053
646	7408	4042
647	7418	4029
648	7427	4017
649	7435	4003
650	7442	3989
651	7450	3976
652	7461	3965
653	7471	3953
654	7479	3939
655	7486	3925
656	7494	3912
657	7499	3897
658	7505	3883
659	7511	3869
660	7518	3856
661	7525	3842
662	7530	3827
663	7535	3813
664	7540	3798
665	7545	3783
666	7557	3773
667	7569	3762
668	7577	3749
669	7592	3739
670	7607	3730
671	7617	3718
672	7627	3706
673	7639	3694
674	7646	3681
675	7654	3668
676	7663	3656
677	7670	3642
678	7679	3630
679	7693	3620
680	7704	3608
681	7711	3595
682	7719	3582
683	7727	3569
684	7733	3556
685	7740	3543
686	7747	3529
687	7752	3515
688	7758	3501
689	7766	3489
690	7771	3475
691	7777	3461
692	7783	3448
693	7787	3433
694	7794	3420
695	7799	3406
696	7806	3393
697	7813	3380
698	7818	3366
699	7825	3353
700	7832	3341
701	7839	3328
702	7845	3314
703	7854	3302
704	7861	3289
705	7867	3276
706	7875	3263
707	7992	3296
708	8029	3295
709	8039	3283
710	8052	3272
711	8063	3261
712	8073	3249
713	8085	3238
714	8099	3228
715	8110	3216
716	8115	3203
717	8122	3190
718	8130	3177
719	8135	3163
720	8140	3150
721	8146	3136
722	8152	3123
723	8158	3110
724	8166	3097
725	8172	3084
726	8178	3071
727	8186	3058
728	8192	3045
729	8199	3032
730	8207	3020
731	8215	3007
732	8221	2994
733	8226	2981
734	8232	2968
735	8239	2955
736	8245	2942
737	8251	2929
738	8256	2916
739	8262	2902
740	8265	2889
741	8273	2876
742	8278	2863
743	8284	2850
744	8292	2838
745	8300	2826
746	8307	2813
747	8312	2800
748	8317	2787
749	8324	2774
750	8329	2761
751	8336	2749
752	8340	2735
753	8345	2722
754	8349	2709
755	8356	2697
756	8363	2684
757	8369	2671
758	8376	2659
759	8384	2647
760	8389	2634
761	8397	2622
762	8401	2609
763	8411	2598
764	8416	2585
765	8421	2572
766	8429	2560
767	8433	2547
768	8440	2535
769	8448	2523
770	8454	2511
771	8460	2498
772	8465	2486
773	8470	2473
774	8477	2461
775	8483	2448
776	8489	2436
777	8494	2423
778	8500	2411
779	8514	2401
780	8526	2390
781	8537	2380
782	8547	2368
783	8554	2356
784	8562	2345
785	8569	2333
786	8580	2322
787	8588	2310
788	8597	2299
789	8602	2286
790	8609	2274
791	8616	2262
792	8621	2250
793	8628	2238
794	8632	2226
795	8637	2213
796	8643	2201
797	8650	2189
798	8655	2177
799	8660	2165
800	8668	2153
801	8674	2141
802	8681	2129
803	8688	2118
804	8694	2106
805	8699	2093
806	8706	2082
807	8712	2070
808	8724	2059
809	8730	2047
810	8738	2036
811	8743	2024
812	8747	2012
813	8753	2000
814	8759	1988
815	8766	1976
816	8775	1965
817	8780	1953
818	8787	1942
819	8795	1930
820	8802	1919
821	8809	1907
822	8816	1896
823	8820	1883
824	8826	1872
825	8832	1860
826	8837	1848
827	8844	1837
828	8851	1825
829	8856	1814
830	8863	1802
831	8869	1790
832	8877	1779
833	8887	1769
834	8894	1757
835	8902	1746
836	8909	1735
837	8914	1723
838	8921	1712
839	8928	1700
840	8934	1689
841	8943	1678
842	8949	1666
843	8954	1655
844	8959	1643
845	8963	1631
846	8971	1620
847	8979	1609
848	8988	1598
849	8994	1587
850	9001	1576
851	9005	1564
852	9012	1553
853	9027	1543
854	9109	1544
855	9121	1534
856	9134	1524
857	9143	1513
858	9159	1503
859	9180	1494
860	9214	1487
861	9228	1477
862	9240	1466
863	9252	1456
864	9259	1445
865	9267	1434
866	9275	1422
867	9282	1411
868	9290	1400
869	9297	1389
870	9302	1377
871	9309	1366
872	9315	1355
873	9320	1343
874	9328	1332
875	9332	1321
876	9339	1309
877	9346	1298
878	9351	1287
879	9359	1276
880	9364	1264
881	9367	1253
882	9373	1241
883	9382	1231
884	9387	1219
885	9394	1208
886	9402	1197
887	9407	1186
888	9414	1175
889	9419	1164
890	9426	1153
891	9434	1142
892	9438	1130
893	9445	1119
894	9451	1108
895	9459	1097
896	9466	1086
897	9470	1075
898	9477	1064
899	9483	1053
900	9487	1042
901	9495	1031
902	9500	1020
903	9506	1009
904	9509	998
905	9515	987
906	9520	976
907	9527	965
908	9535	954
909	9542	943
910	9547	932
911	9558	922
912	9574	912
913	9586	901
914	9596	891
915	9609	881
916	9617	870
917	9624	859
918	9632	848
919	9639	838
920	9646	827
921	9653	816
922	9659	805
923	9666	795
924	9678	784
925	9692	774
926	9706	764
927	9712	753
928	9719	742
929	9727	732
930	9734	721
931	9743	710
932	9751	700
933	9758	689
934	9766	678
935	9774	668
936	9781	657
937	9788	646
938	9793	636
939	9798	625
940	9804	614
941	9811	604
942	9817	593
943	9822	582
944	9829	572
945	9834	561
946	9839	550
947	9848	540
948	9853	529
949	9862	519
950	9870	508
951	9877	498
952	9885	487
953	9890	476
954	9898	466
955	9904	455
956	9912	445
957	9918	434
958	9924	424
959	9928	413
960	9935	403
961	9939	392
962	9944	382
963	9949	371
964	9958	361
965	9964	350
966	9975	340
967	9981	329
968	9987	319
969	9994	309
970	10001	298
971	10006	288
972	10010	277
973	10016	267
974	10023	257
975	10028	246
976	10033	236
977	10041	225
978	10047	215
979	10051	205
980	10057	194
981	10061	184
982	10066	174
983	10071	163
984	10079	153
985	10083	143
986	10090	132
987	10098	122
988	10243	113
989	10255	103
990	10267	93
991	10278	82
992	10286	72
993	10297	62
994	10308	51
995	10325	41
996	10334	31
997	10342	20
998	10348	10
999	10354	0
