iter	Logloss
0	0.6736359247
1	0.6533061368
2	0.6342110093
3	0.6177367161
4	0.6027037442
5	0.5876083008
6	0.572653241
7	0.5611122978
8	0.5494104154
9	0.5384776845
10	0.5263727931
11	0.5173913068
12	0.5087805175
13	0.5009064434
14	0.4929850164
15	0.4857588204
16	0.4797553225
17	0.4745576973
18	0.4698450806
19	0.4649563594
20	0.460450125
21	0.4560883795
22	0.4511810156
23	0.4469412192
24	0.4435797313
25	0.4402968282
26	0.4368192582
27	0.4326107828
28	0.429314095
29	0.425740859
30	0.4224113167
31	0.4190986326
32	0.4170679628
33	0.4144082615
34	0.4126864792
35	0.4097935109
36	0.4069007296
37	0.4041059932
38	0.40259688
39	0.4013490881
40	0.399361027
41	0.39813901
42	0.3968906204
43	0.3948282688
44	0.3934505592
45	0.391110568
46	0.3900449599
47	0.3885067848
48	0.3870611645
49	0.3860108534
50	0.3851734032
51	0.3838495756
52	0.3824168853
53	0.380954805
54	0.3800276515
55	0.3788615182
56	0.3773662462
57	0.3768170312
58	0.3759797401
59	0.3743922333
60	0.3735642328
61	0.3728090657
62	0.3717407685
63	0.3710839941
64	0.3700661529
65	0.369150609
66	0.3683661626
67	0.3674359083
68	0.3665393236
69	0.3663126525
70	0.3654330685
71	0.3650315309
72	0.3644018734
73	0.3637576686
74	0.3633187352
75	0.362558718
76	0.3613008191
77	0.3608538934
78	0.3605070279
79	0.3597940287
80	0.3591872144
81	0.3588295427
82	0.3587191479
83	0.3581483524
84	0.3576204311
85	0.3569123967
86	0.3563837964
87	0.3558613471
88	0.3547677207
89	0.3543386817
90	0.3538325274
91	0.3535156458
92	0.3532157522
93	0.3529110863
94	0.3528296192
95	0.3524363308
96	0.3519435628
97	0.3511752805
98	0.3503083512
99	0.3497802903
100	0.3493838117
101	0.3491161394
102	0.3479802541
103	0.3475987652
104	0.3473216338
105	0.3467230975
106	0.3462459467
107	0.345730698
108	0.3454053954
109	0.3448541707
110	0.3441950555
111	0.3438027092
112	0.3434167651
113	0.3430544329
114	0.3428127832
115	0.342812055
116	0.3426058812
117	0.342290266
118	0.3422511611
119	0.3420881695
120	0.3415750721
121	0.3413620266
122	0.340905898
123	0.3405096089
124	0.3394383726
125	0.3393685044
126	0.338823802
127	0.3384668999
128	0.3384662361
129	0.3381849446
130	0.3378584806
131	0.337539017
132	0.3371649768
133	0.3366108659
134	0.3365901975
135	0.3359948967
136	0.3356584311
137	0.3352249102
138	0.3351071894
139	0.3345066245
140	0.333779833
141	0.3333469381
142	0.3331560589
143	0.3326131475
144	0.3323076777
145	0.3321054369
146	0.3316761887
147	0.330907574
148	0.3306571411
149	0.3303874982
150	0.3300372338
151	0.3296691672
152	0.3296624082
153	0.3295000735
154	0.3291781938
155	0.3287983993
156	0.3283928991
157	0.328256447
158	0.3281027035
159	0.3280704801
160	0.3270218673
161	0.3267430075
162	0.3263373561
163	0.3262584486
164	0.3261950462
165	0.3256424449
166	0.3252344364
167	0.3252253467
168	0.3244819963
169	0.3238402072
170	0.3234781388
171	0.3233535765
172	0.3231720585
173	0.3231720489
174	0.3231720413
175	0.3226546633
176	0.3224755827
