iter	Passed	Remaining
463	779	900
464	780	897
465	781	895
466	782	893
467	784	891
468	786	890
469	788	889
470	790	887
471	792	886
472	794	884
473	795	882
474	796	880
475	797	878
476	799	876
477	800	874
478	802	873
479	804	871
480	806	870
481	807	868
482	809	865
483	810	863
484	811	861
485	812	859
486	813	857
487	815	855
488	816	852
489	817	851
490	819	849
491	820	846
492	821	844
493	822	842
494	823	840
495	824	838
496	826	836
497	827	833
498	828	831
499	829	829
500	830	827
501	832	825
502	833	823
503	834	821
504	836	819
505	837	817
506	838	815
507	839	813
508	841	811
509	842	809
510	843	807
511	844	804
512	845	802
513	847	801
514	849	799
515	850	797
516	852	796
517	854	794
518	856	793
519	858	792
520	873	803
521	876	802
522	881	804
523	882	802
524	884	800
525	885	798
526	887	796
527	888	794
528	890	792
529	893	792
530	896	792
531	899	791
532	901	789
533	903	788
534	904	786
535	906	784
536	907	782
537	909	781
538	910	779
539	912	777
540	914	775
541	916	774
542	917	772
543	919	770
544	920	768
545	921	766
546	923	764
547	924	762
548	925	760
549	927	758
550	928	756
551	930	754
552	931	753
553	933	751
554	934	749
555	935	747
556	937	745
557	938	743
558	940	741
559	941	739
560	942	737
561	944	736
562	945	734
563	947	732
564	948	730
565	950	728
566	951	726
567	952	724
568	954	722
569	955	721
570	957	719
571	959	717
572	960	715
573	962	713
574	963	712
575	965	710
576	967	709
577	968	707
578	970	705
579	971	703
580	972	701
581	974	699
582	975	697
583	976	695
584	978	693
585	979	692
586	981	690
587	982	688
588	983	686
589	985	684
590	986	682
591	987	680
592	989	678
593	991	677
594	992	675
595	993	673
596	995	672
597	997	670
598	998	668
599	1000	667
600	1002	665
601	1003	663
602	1005	661
603	1006	660
604	1008	658
605	1009	656
606	1011	655
607	1013	653
608	1014	651
609	1016	649
610	1035	659
611	1036	657
612	1038	655
613	1039	653
614	1040	651
615	1050	654
616	1052	653
617	1053	651
618	1056	650
619	1057	648
620	1060	646
621	1063	646
622	1065	644
623	1066	642
624	1069	641
625	1072	640
626	1075	639
627	1077	638
628	1078	636
629	1080	634
630	1082	633
631	1085	632
632	1087	630
633	1090	629
634	1103	634
635	1104	632
636	1106	630
637	1107	628
638	1108	626
639	1110	624
640	1111	622
641	1115	622
642	1117	620
643	1119	618
644	1120	616
645	1121	614
646	1122	612
647	1124	610
648	1125	608
649	1127	606
650	1128	605
651	1129	603
652	1131	601
653	1133	599
654	1135	597
655	1136	595
656	1137	593
657	1138	591
658	1139	589
659	1141	587
660	1142	586
661	1144	584
662	1145	582
663	1146	580
664	1147	578
665	1149	576
666	1151	574
667	1152	572
668	1153	570
669	1155	568
670	1156	567
671	1157	565
672	1158	563
673	1160	561
674	1161	559
675	1163	557
676	1164	555
677	1165	553
678	1166	551
679	1167	549
680	1168	547
681	1169	545
682	1171	543
683	1172	541
684	1173	539
685	1174	537
686	1175	535
687	1177	533
688	1178	531
689	1179	529
690	1180	527
691	1181	526
692	1183	524
693	1184	522
694	1185	520
695	1186	518
696	1187	516
697	1188	514
