iter	Passed	Remaining
402	13232	19602
403	13273	19581
404	13307	19550
405	13339	19516
406	13372	19484
407	13395	19436
408	13427	19402
409	13458	19367
410	13495	19340
411	13522	19298
412	13556	19268
413	13586	19231
414	13611	19187
415	13637	19144
416	13660	19098
417	13689	19060
418	13717	19021
419	13749	18987
420	13782	18955
421	13820	18929
422	13851	18894
423	13880	18856
424	13908	18816
425	13935	18776
426	13969	18746
427	13996	18705
428	14027	18670
429	14061	18639
430	14080	18589
431	14113	18557
432	14153	18533
433	14185	18499
434	14219	18469
435	14243	18424
436	14267	18380
437	14304	18353
438	14332	18315
439	14364	18281
440	14389	18239
441	14420	18205
442	14460	18181
443	14493	18149
444	14528	18119
445	14556	18080
446	14586	18045
447	14616	18009
448	14645	17972
449	14670	17930
450	14701	17896
451	14734	17863
452	14767	17832
453	14797	17796
454	14826	17759
455	14859	17727
456	14893	17695
457	14927	17665
458	14961	17634
459	14995	17603
460	15028	17570
461	15055	17532
462	15090	17502
463	15130	17477
464	15163	17446
465	15196	17413
466	15227	17379
467	15260	17347
468	15287	17308
469	15322	17278
470	15357	17249
471	15395	17222
472	15429	17191
473	15466	17163
474	15490	17121
475	15520	17085
476	15545	17044
477	15581	17015
478	15614	16983
479	15639	16943
480	15672	16911
481	15704	16877
482	15736	16843
483	15771	16814
484	15798	16775
485	15830	16742
486	15863	16709
487	15890	16672
488	15926	16642
489	15959	16610
490	15990	16576
491	16024	16545
492	16056	16512
493	16091	16482
494	16115	16441
495	16149	16410
496	16174	16369
497	16209	16339
498	16239	16304
499	16275	16275
500	16309	16244
501	16343	16213
502	16376	16180
503	16401	16140
504	16430	16105
505	16462	16072
506	16494	16038
507	16520	16000
508	16547	15962
509	16574	15924
510	16604	15889
511	16636	15856
512	16665	15820
513	16697	15788
514	16720	15746
515	16756	15717
516	16793	15689
517	16829	15659
518	16856	15622
519	16885	15586
520	16923	15558
521	16952	15523
522	16983	15490
523	17011	15453
524	17042	15419
525	17071	15384
526	17102	15350
527	17132	15315
528	17161	15280
529	17183	15238
530	17210	15200
531	17249	15174
532	17290	15149
533	17330	15123
534	17357	15086
535	17391	15055
536	17419	15019
537	17448	14983
538	17475	14946
539	17508	14914
540	17541	14882
541	17570	14847
542	17597	14810
543	17628	14776
544	17659	14743
545	17685	14705
546	17710	14666
547	17744	14635
548	17767	14595
549	17800	14564
550	17833	14532
551	17860	14495
552	17897	14466
553	17929	14434
554	17969	14408
555	17998	14372
556	18030	14340
557	18059	14304
558	18091	14272
559	18118	14235
560	18158	14209
561	18192	14178
562	18223	14145
563	18251	14109
564	18281	14074
565	18320	14047
566	18345	14009
567	18378	13977
568	18413	13947
569	18448	13916
570	18476	13881
571	18508	13848
572	18535	13812
573	18569	13781
574	18600	13748
575	18632	13715
576	18662	13681
577	18691	13646
578	18720	13611
579	18749	13577
580	18779	13543
